1428341799,6054465,6308751,611621,1392508,l,4350,0,,
1428341809,6054477,6308751,611621,1392508,l,4370,0,,
1428341819,6054489,6308751,611621,1392508,l,4480,0,,
1428341829,6054502,6308751,611621,1392508,l,4390,0,,
1428341839,6054514,6308751,611621,1392508,l,4380,0,,
1428341849,6054526,6308751,611621,1392508,l,4380,0,,
1428341859,6054538,6308751,611621,1392508,l,4200,0,,
1428341869,6054550,6308751,611621,1392508,l,4200,0,,
1428341879,6054561,6308751,611621,1392508,l,4200,0,,
1428341889,6054573,6308751,611621,1392508,l,4340,0,,
1428341899,6054585,6308751,611621,1392508,l,4330,0,,
1428341909,6054598,6308751,611621,1392508,l,4320,0,,
1428341919,6054610,6308751,611621,1392508,l,4310,0,,
1428341929,6054621,6308751,611621,1392508,l,4290,0,,
1428341939,6054633,6308751,611621,1392508,l,4290,0,,
1428341949,6054645,6308751,611621,1392508,l,4290,0,,
1428341959,6054657,6308751,611621,1392508,l,4300,0,,
1428341969,6054669,6308751,611621,1392508,l,4300,0,,
1428341979,6054681,6308751,611621,1392508,l,4300,0,,
1428341989,6054693,6308751,611621,1392508,l,4300,0,,
1428341999,6054705,6308751,611621,1392508,l,4300,0,,
1428342009,6054714,6308751,611621,1392508,l,4330,0,,
1428342019,6054726,6308751,611621,1392508,l,4320,0,,
1428342029,6054738,6308751,611621,1392508,l,4330,0,,
1428342039,6054750,6308751,611621,1392508,l,4330,0,,
1428342049,6054762,6308751,611621,1392508,l,4330,0,,
1428342059,6054774,6308751,611621,1392508,l,4340,0,,
1428342069,6054783,6308751,611621,1392508,l,2340,0,,
1428342079,6054789,6308751,611621,1392508,l,2330,0,,
1428342089,6054796,6308751,611621,1392508,l,2340,0,,
1428342099,6054802,6308751,611621,1392508,l,2340,0,,
1428342109,6054809,6308751,611621,1392508,l,2340,0,,
1428342119,6054816,6308751,611621,1392508,l,2520,0,,
1428342129,6054820,6308751,611621,1392508,l,2530,0,,
1428342139,6054827,6308751,611621,1392508,l,2520,0,,
1428342149,6054834,6308751,611621,1392508,l,2520,0,,
1428342159,6054841,6308751,611621,1392508,l,2520,0,,
1428342169,6054848,6308751,611621,1392508,l,2520,0,,
1428342179,6054855,6308751,611621,1392508,l,2540,0,,
1428342189,6054862,6308751,611621,1392508,l,2530,0,,
1428342199,6054869,6308751,611621,1392508,l,2520,0,,
1428342209,6054876,6308751,611621,1392508,l,2520,0,,
1428342219,6054883,6308751,611621,1392508,l,2530,0,,
1428342229,6054890,6308751,611621,1392508,l,2530,0,,
1428342239,6054897,6308751,611621,1392508,l,2530,0,,
1428342249,6054904,6308751,611621,1392508,l,2530,0,,
1428342259,6054911,6308751,611621,1392508,l,2520,0,,
1428342269,6054918,6308751,611621,1392508,l,2360,0,,
1428342279,6054925,6308751,611621,1392508,l,2360,0,,
1428342289,6054931,6308751,611621,1392508,l,2450,0,,
1428342299,6054938,6308751,611621,1392508,l,2540,0,,
1428342309,6054945,6308751,611621,1392508,l,2540,0,,
1428342319,6054952,6308751,611621,1392508,l,2570,0,,
1428342329,6054960,6308751,611621,1392508,l,2550,0,,
1428342339,6054967,6308751,611621,1392508,l,2580,0,,
1428342349,6054974,6308751,611621,1392508,l,2560,0,,
1428342359,6054981,6308751,611621,1392508,l,2560,0,,
1428342369,6054988,6308751,611621,1392508,l,2550,0,,
1428342379,6054995,6308751,611621,1392508,l,2550,0,,
1428342389,6055002,6308751,611621,1392508,l,2580,0,,
1428342399,6055009,6308751,611621,1392508,l,2600,0,,
1428342409,6055016,6308751,611621,1392508,l,2580,0,,
1428342419,6055024,6308751,611621,1392508,l,2540,0,,
1428342429,6055031,6308751,611621,1392508,l,2550,0,,
1428342439,6055043,6308751,611621,1392508,l,4610,0,,
1428342449,6055056,6308751,611621,1392508,l,4570,0,,
1428342459,6055069,6308751,611621,1392508,l,4580,0,,
1428342469,6055081,6308751,611621,1392508,l,4570,0,,
1428342479,6055094,6308751,611621,1392508,l,4560,0,,
1428342489,6055101,6308751,611621,1392508,l,2190,0,,
1428342499,6055107,6308751,611621,1392508,l,2200,0,,
1428342509,6055114,6308751,611621,1392508,l,2370,0,,
1428342519,6055120,6308751,611621,1392508,l,2400,0,,
1428342529,6055127,6308751,611621,1392508,l,2390,0,,
